subnum,maze,event,move,pos,x,y,abstime
11111,JSON Object,MOVE,[2, 7],933,230,360990
11111,JSON Object,MOVE,[2, 6],906,230,361992
11111,JSON Object,MOVE,[2, 5],880,230,362189
11111,JSON Object,MOVE,[2, 4],853,230,362384
11111,JSON Object,MOVE,[2, 3],826,230,362554
11111,JSON Object,MOVE,[3, 3],826,256,362640
11111,JSON Object,MOVE,[3, 2],800,256,362765
11111,JSON Object,MOVE,[4, 2],800,283,362926
11111,JSON Object,MOVE,[5, 2],800,310,363122
11111,JSON Object,MOVE,[5, 3],826,310,363323
11111,JSON Object,MOVE,[5, 4],853,310,363522
11111,JSON Object,MOVE,[6, 4],853,336,363660
11111,JSON Object,MOVE,[7, 4],853,363,363860
11111,JSON Object,MOVE,[7, 5],880,363,364073
11111,JSON Object,MOVE,[7, 6],906,363,364296
11111,JSON Object,MOVE,[8, 6],906,390,364495
11111,JSON Object,MOVE,[8, 7],933,390,364660
11111,JSON Object,MOVE,[7, 7],933,363,365952
11111,JSON Object,MOVE,[7, 8],959,363,366112
11111,JSON Object,MOVE,[7, 9],986,363,366292
11111,JSON Object,MOVE,[7, 10],1013,363,366465
11111,JSON Object,MOVE,[7, 11],1040,363,366634
11111,JSON Object,MOVE,[7, 11],1040,363,366795
11111,JSON Object,MOVE,[7, 12],1066,363,367011
11111,JSON Object,MOVE,[8, 12],1066,390,367161
11111,JSON Object,MOVE,[8, 12],1066,390,367358
11111,JSON Object,MOVE,[8, 13],1093,390,367497
11111,JSON Object,MOVE,[9, 13],1093,416,367625
11111,JSON Object,MOVE,[10, 13],1093,443,367814
11111,JSON Object,MOVE,[11, 13],1093,470,367991
11111,JSON Object,MOVE,[11, 14],1120,470,368128
11111,JSON Object,MOVE,[11, 14],1120,470,368283
11111,JSON Object,MOVE,[11, 14],1120,470,368475
11111,JSON Object,MOVE,[11, 15],1146,470,368694
11111,JSON Object,MOVE,[12, 15],1146,496,368874
11111,JSON Object,MOVE,[12, 14],1120,496,369022
11111,JSON Object,MOVE,[13, 14],1120,523,369193
11111,JSON Object,MOVE,[14, 14],1120,549,369375
11111,JSON Object,MOVE,[15, 14],1120,576,369550
11111,JSON Object,MOVE,[15, 15],1146,576,369692
11111,JSON Object,MOVE,[1, 2],800,203,371640
11111,JSON Object,MOVE,[1, 2],800,203,371968
11111,JSON Object,MOVE,[2, 2],800,230,372053
11111,JSON Object,MOVE,[2, 3],826,230,372203
11111,JSON Object,MOVE,[1, 3],826,203,372414
11111,JSON Object,MOVE,[1, 4],853,203,372559
11111,JSON Object,MOVE,[2, 4],853,230,372723
11111,JSON Object,MOVE,[3, 4],853,256,372957
11111,JSON Object,MOVE,[3, 3],826,256,373131
11111,JSON Object,MOVE,[3, 2],800,256,373330
11111,JSON Object,MOVE,[4, 2],800,283,373456
11111,JSON Object,MOVE,[5, 2],800,310,373644
11111,JSON Object,MOVE,[5, 1],773,310,373788
11111,JSON Object,MOVE,[6, 1],773,336,373887
11111,JSON Object,MOVE,[6, 2],800,336,374009
11111,JSON Object,MOVE,[6, 2],800,336,374125
11111,JSON Object,MOVE,[6, 3],826,336,374255
11111,JSON Object,MOVE,[7, 3],826,363,374348
11111,JSON Object,MOVE,[8, 3],826,390,374605
11111,JSON Object,MOVE,[8, 4],853,390,375099
11111,JSON Object,MOVE,[8, 5],880,390,375298
11111,JSON Object,MOVE,[8, 6],906,390,375475
11111,JSON Object,MOVE,[9, 6],906,416,375770
11111,JSON Object,MOVE,[9, 7],933,416,375930
11111,JSON Object,MOVE,[10, 7],933,443,376244
11111,JSON Object,MOVE,[11, 7],933,470,376423
11111,JSON Object,MOVE,[12, 7],933,496,376613
11111,JSON Object,MOVE,[13, 7],933,523,376797
11111,JSON Object,MOVE,[14, 7],933,549,376962
11111,JSON Object,MOVE,[14, 8],959,549,377127
11111,JSON Object,MOVE,[14, 9],986,549,377306
11111,JSON Object,MOVE,[14, 10],1013,549,377491
11111,JSON Object,MOVE,[14, 11],1040,549,377667
11111,JSON Object,MOVE,[14, 12],1066,549,377838
11111,JSON Object,MOVE,[15, 12],1066,576,378003
11111,JSON Object,MOVE,[15, 13],1093,576,378128
11111,JSON Object,MOVE,[15, 14],1120,576,378299
11111,JSON Object,MOVE,[14, 14],1120,549,378549
11111,JSON Object,MOVE,[14, 15],1146,549,378675
11111,JSON Object,MOVE,[15, 15],1146,576,378787
